id,fec_nacim,flg_empleado,gls_nacioncorta,gls_residencialarga,gls_profesionlarga,cod_sexo,gls_cod_estcivillarga,gls_niv_educaclarga,gls_sep_bieneslarga
36020,1954-04-14,N,Chile,Residencia Familiar,ENFERMERA,F,Casado,Universitario Completo,SIN SEPARACIÓN
8408,1979-06-13,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
31785,1988-09-05,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
31731,1980-02-11,N,Chile, ,INGENIERO COMERCIAL,M,Casado,Sin Asignación, 
9048,1997-09-22,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
4542,1989-09-04,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
2319,1990-07-25,N,Chile,Residencia Arrendada,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
20148,1956-04-04,N,Uruguay,Residencia Propia,TECNICO EN SISTEMAS,M,Casado,Universitario Completo,SIN SEPARACIÓN
7292,2011-03-30,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
16653,2014-10-10,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
28949,1950-01-15,N,Chile,Residencia Propia,OTRA,M,Soltero,Técnico, 
1536,1967-10-24,N,Chile,Propia con deuda,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
15310,1963-09-19,N,Chile,Residencia Propia,ARQUITECTO,M,Casado,Universitario Completo,CON SEPARACIÓN
35199,2016-03-07,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
11099,1962-10-16,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
29151,1977-02-03,N,Chile, ,MEDICO,M,Casado,Universitario Completo,SIN SEPARACIÓN
30560,1983-04-25,N,Chile, ,OTRA,F,Casado,Sin Asignación, 
29370,1970-09-23,N,Chile,Propia con deuda,INGENIERO,M,Casado,Universitario Completo,SIN SEPARACIÓN
32983,1989-10-05,N,Chile,Residencia Familiar,OTRA,M,Soltero,Universitario Incompleto, 
3257,1982-11-20,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
35801,1973-10-20,N,Chile, ,INGENIERO COMERCIAL,F,Casado,Sin Asignación, 
489,1982-03-20,N,Chile,Residencia Familiar,INGENIERO CIVIL INDUSTRIAL,F,Casado,Universitario Completo,SIN SEPARACIÓN
21148,1940-10-13,N,Chile,Residencia Propia,OTRA,F,Soltero,Técnico, 
21619,1979-11-14,N,Chile,Residencia Familiar,ARQUITECTO,M,Casado,Universitario Completo,CON SEPARACIÓN
5663,1949-10-18,N,Chile,Residencia Propia,FILOSOFO,F,Divorciado/Separado,Universitario Completo, 
21745,1991-05-24,N,Chile,Residencia Propia,INGENIERO CIVIL INDUSTRIAL,M,Soltero,Universitario Completo, 
12670,1963-02-06,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
35075,1951-08-11,N,Chile, ,CONSTRUCTOR CIVIL,M,Casado,Universitario Completo,CON SEPARACIÓN
8250,1981-09-04,N,Chile, ,ARQUITECTO,F,Soltero,Universitario Completo, 
24125,1958-12-10,N,Chile,Residencia Propia,ADMINISTRADOR DE EMPRESAS,M,Casado,Universitario Completo,CON SEPARACIÓN
17465,1938-01-30,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
26754,1991-03-15,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,F,Soltero,Universitario Incompleto, 
16718,2005-07-11,N,Chile, ,OTRA,F,Soltero,Medio, 
13424,1994-03-22,N,Chile,Residencia Propia,ABOGADO,M,Soltero,Universitario Incompleto, 
27606,1976-07-01,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
96,1989-05-11,N,Chile, ,QUIMICO FARMACEUTICO,F,Soltero,Universitario Completo, 
24605,1962-10-23,N,Chile,Residencia Propia,TECNICO PROFESIONAL,F,Casado,Sin Asignación,SIN SEPARACIÓN
8871,1967-07-27,N,Chile, ,OTRA,M,Casado,Sin Asignación, 
13202,1975-07-02,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
13140,1993-12-06,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
17618,2000-02-23,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
36281,1999-03-28,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
9190,1984-09-03,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
17736,1986-06-22,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
22991,1995-08-11,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
13063,1964-11-08,N,Chile, ,INGENIERO CIVIL,M,Casado,Universitario Completo, 
22361,2001-09-06,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
13107,1991-01-18,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
27092,1991-09-10,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
26159,1994-10-21,N,Chile,Residencia Arrendada,DISEÑADOR,F,Casado,Universitario Completo,CON SEPARACIÓN
21697,1980-11-16,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
18747,1979-06-28,N,Chile,Residencia Familiar,TECNICO PROFESIONAL,M,Soltero,Técnico Universitario, 
22265,1983-05-20,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
36213,2001-04-17,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
23332,1976-06-26,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
26971,2002-01-22,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
3909,1988-12-07,N,Chile,Residencia Propia,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
36069,1952-03-26,N,Chile, ,LICENCIADO EN ARTES,F,Soltero,Técnico, 
7884,1978-10-25,N,Chile,Residencia Propia,INGENIERO,F,Casado,Universitario Completo,CON SEPARACIÓN
20424,1973-10-08,N,Chile,Propia con deuda,INGENIERO DE EJECUCION,M,Casado,Técnico Universitario,CON SEPARACIÓN
6796,2000-01-04,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
14267,1997-09-13,N,Chile,Residencia Familiar,INGENIERO CIVIL INDUSTRIAL,M,Soltero,Universitario Incompleto, 
750,1946-12-06,N,Chile,Residencia Propia,CONTADOR AUDITOR,M,Casado,Universitario Completo,SIN SEPARACIÓN
10339,1953-02-12,N,Chile,Residencia Propia,SECRETARIA BILINGÜE,F,Casado,Técnico Universitario,SIN SEPARACIÓN
17301,1949-03-26,N,Chile, ,INGENIERO,M,Casado,Universitario Completo, 
29725,1958-10-23,N,Chile, ,OTRA,F,Viudo,Sin Asignación, 
1907,1943-02-14,N,Chile, , ,F, ,Sin Asignación, 
3842,1948-12-14,N,Chile, ,ASISTENTE SOCIAL,M,Casado,Universitario Completo, 
9809,1979-05-09,N,Chile,Residencia Propia,ABOGADO,F,Casado,Universitario Completo,CON SEPARACIÓN
21425,2008-07-10,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
34861,1980-02-04,N,Peru, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
26716,1993-08-05,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Incompleto, 
11789,1932-08-19,N,Chile, ,OTRA,F,Viudo,Sin Asignación, 
33533,1956-01-06,N,Chile,Residencia Propia,INGENIERO FORESTAL,M,Casado,Universitario Completo,CON SEPARACIÓN
14690,1933-02-03,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
872,1967-03-22,N,Chile,Residencia Propia,PSICOPEDAGOGO,F,Casado,Universitario Completo,SIN SEPARACIÓN
13959,1994-07-08,N,Chile,Residencia Familiar,PSICOPEDAGOGO,F,Soltero,Universitario Completo, 
34710,1980-10-16,N,Chile,Residencia Arrendada,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
20801,1964-08-28,N,Chile,Residencia Propia,SECRETARIA,F,Casado,Técnico,CON SEPARACIÓN
3432,1970-05-09,N,Chile, ,OTRA,F,Casado,Sin Asignación, 
17056,1955-02-27,N,Chile, ,INGENIERO CIVIL,M,Casado,Universitario Completo, 
31068,1978-01-08,N,Chile, ,INGENIERO,F,Soltero,Universitario Completo, 
7480,1985-05-02,N,Chile,Residencia Familiar,INGENIERO CIVIL INDUSTRIAL,M,Soltero,Universitario Completo, 
12100,1993-08-29,N,Chile, ,INGENIERO COMERCIAL,F,Soltero,Sin Asignación, 
35947,1964-10-26,N,Chile, ,OTRA,M,Casado,Técnico,CON SEPARACIÓN
3490,1949-12-25,N,Chile, ,CONTADOR GENERAL,F,SIN INFORMACION,Técnico, 
31501,1972-10-23,N,Chile,Residencia Propia,ABOGADO,M,Casado,Universitario Completo,SIN SEPARACIÓN
21715,1969-05-30,N,Chile,Propia con deuda,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
19942,1967-05-20,N,Chile,Residencia Arrendada,DISEÑADOR ARQUITECTONICO,F,Casado,Universitario Completo,SIN SEPARACIÓN
8245,1990-01-25,N,Chile,Residencia Familiar,PSICOLOGO,F,Soltero,Universitario Completo, 
1688,1955-10-20,N,Chile,Residencia Familiar,ABOGADO,M,Casado,Universitario Completo,CON SEPARACIÓN
8934,1994-12-15,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
4241,2021-06-03,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
4555,1993-11-20,N,Chile,Residencia Arrendada,INGENIERO CIVIL INDUSTRIAL,M,Soltero,Universitario Completo, 
22905,1996-09-13,N,Peru, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
21094,1954-09-11,N,Chile, ,ARQUITECTO,M,Casado,Universitario Completo,SIN SEPARACIÓN
15761,1965-11-08,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
1576,1945-12-20,S,Chile, ,AGENTE DE VENTAS,F,Casado,Sin Asignación,SIN SEPARACIÓN
28228,1971-12-14,N,Chile,Residencia Propia,INGENIERO,M,Casado,Universitario Completo,CON SEPARACIÓN
32691,1967-03-11,N,Chile,Residencia Propia,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
1170,1966-07-24,N,Chile,Propia con deuda,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
30118,1956-09-14,N,Chile, ,OTRA,F,Casado,Sin Asignación,SIN SEPARACIÓN
24366,1966-02-09,N,Chile,Residencia Propia,INGENIERO CIVIL,M,Casado,Universitario Completo,SIN SEPARACIÓN
4599,1981-05-30,N,Chile,Residencia Familiar,MEDICO,F,Soltero,Universitario Completo, 
34680,1981-04-08,N,Chile,Residencia Familiar,INGENIERO CIVIL ELECTRICO,M,Soltero,Universitario Completo, 
14703,1933-02-20,N,Chile,Residencia Propia,MATRONA,F,Soltero,Universitario Completo, 
20076,1944-01-07,N,Chile, , ,M, ,Sin Asignación, 
28780,1963-11-18,N,Chile,Propia con deuda,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
6472,1942-02-12,N,Chile, , ,F, ,Sin Asignación, 
28413,1974-02-14,N,Chile, , ,F, ,Sin Asignación, 
4358,1968-11-27,N,Chile,Residencia Arrendada,ABOGADO,F,Casado,Universitario Completo,SIN SEPARACIÓN
6499,1967-06-24,N,Chile, , ,F, ,Sin Asignación, 
19570,1953-07-05,S,Chile,Residencia Propia,OTRA,M,SIN INFORMACION,Sin Asignación, 
9799,2004-12-29,N,Chile, ,OTRA,F, ,Sin Asignación, 
18994,1988-10-28,N,Chile, ,OTRA,F, ,Sin Asignación, 
6920,1961-11-05,N,Chile, , ,F,Soltero,Sin Asignación,-
25510,2009-01-23,N,Chile, ,OTRA,F, ,Sin Asignación, 
7233,1975-02-27,N,Bolivia,Otras Residencias,INGENIERO,M,Casado,Universitario Completo,SIN SEPARACIÓN
19764,1953-09-06,N,Chile,Residencia Propia,INGENIERO DE EJECUCION,M,Casado,Universitario Incompleto,CON SEPARACIÓN
30065,1971-01-19,N,Chile, , ,F,Soltero,Sin Asignación,-
30427,1988-08-11,N,Chile,Residencia Familiar,FOTOGRAFO,F,Casado,Universitario Completo,CON SEPARACIÓN
16410,1950-01-23,N,Chile, ,OTRA,F,Casado,Sin Asignación, 
15661,1964-07-30,N,Chile,Residencia Propia,ARQUITECTO,M,Soltero,Universitario Completo, 
24,1991-05-20,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Incompleto, 
32584,1980-03-19,N,Chile,Residencia Familiar,DISEÑADOR GRAFICO,F,Casado,Universitario Completo,CON SEPARACIÓN
29113,1971-06-07,N,Chile,Residencia Propia,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
2519,1983-03-03,N,Chile,Residencia Arrendada,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
14230,1972-10-13,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
30828,1961-02-06,N,Chile, ,OTRA,M,Casado,Sin Asignación, 
35419,1999-12-16,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
10493,1960-01-13,N,Chile,Residencia Propia,OTRA,F,Casado,Universitario Completo,SIN SEPARACIÓN
25720,1977-12-01,N,Chile,Propia con deuda,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
3526,1984-08-11,N,Chile,Residencia Arrendada,INGENIERO COMERCIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
34036,1981-08-28,N,Chile,Residencia Familiar,INGENIERO,M,Casado,Universitario Completo,CON SEPARACIÓN
22131,1989-08-31,N,Chile, ,OTRA,F, ,Técnico, 
3624,1996-07-17,N,Chile,Residencia Familiar,INGENIERO CIVIL INDUSTRIAL,M,Soltero,Universitario Incompleto, 
26816,1969-09-15,N,Chile, ,TECNICO ELECTRICO,M,Casado,Técnico Universitario, 
16684,1992-07-14,N,Chile,Residencia Familiar,ABOGADO,M,Soltero,Universitario Incompleto, 
24594,1971-08-01,N,Chile,Residencia Propia,INGENIERO CIVIL,M,Casado,Universitario Completo,SIN SEPARACIÓN
35694,1983-11-19,N,Venezuela,Residencia Familiar,MEDICO,M,Soltero,Universitario Completo, 
4595,1990-12-21,N,Chile,Residencia Familiar,INGENIERO CIVIL INDUSTRIAL,M,Soltero,Universitario Completo, 
29913,1993-07-26,N,Chile,Residencia Familiar,DISEÑADOR,M,Soltero,Universitario Completo, 
4556,1952-10-28,N,Chile, ,SECRETARIA,F,Soltero,Técnico, 
8961,1975-04-11,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
12341,1985-07-31,N,Chile,Propia con deuda,ABOGADO,M,Casado,Universitario Completo,CON SEPARACIÓN
19686,1967-06-30,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
13619,1986-02-28,N,Chile, ,PUBLICISTA,F,Soltero,Sin Asignación, 
11767,1949-04-19,N,Chile, ,OTRA,M,Casado,Universitario Completo,SIN SEPARACIÓN
13739,1950-02-16,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
10412,1961-03-01,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
23156,1967-01-02,N,Chile,Residencia Arrendada,PROFESOR,M,Casado,Universitario Completo,SIN SEPARACIÓN
9134,1996-08-23,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
27886,1992-10-06,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
4686,1947-06-19,N,Chile, ,OTRA,M,Separado,Técnico, 
28084,1972-05-21,N,Chile,Residencia Propia,INGENIERO COMERCIAL,F,Casado,Universitario Completo,CON SEPARACIÓN
14927,1956-11-08,N,Chile,Residencia Propia,INGENIERO,M,Casado,Universitario Completo,SIN SEPARACIÓN
33241,1943-05-24,N,Chile,Residencia Propia,PSICOLOGO,F,Soltero,Universitario Completo,-
28664,1943-10-12,N,Chile,Residencia Propia,OTRA,M,Soltero,Medio,-
239,1967-05-23,N,Chile,Residencia Familiar,INGENIERO AGRONOMO,F,Soltero,Universitario Completo,-
14731,1938-01-11,N,Chile,Residencia Propia,INGENIERO NAVAL,M,Casado,Universitario Completo,CON SEPARACIÓN
24290,1948-12-21,N,Chile,Residencia Propia,PROFESOR,F,Casado,Sin Asignación,SIN SEPARACIÓN
34329,1961-03-14,N,Chile, ,BIOQUIMICO,F,Casado,Sin Asignación,SIN SEPARACIÓN
1133,1947-11-10,N,Chile,Residencia Propia,PROFESOR,F,Casado,Universitario Completo,SIN SEPARACIÓN
34177,1951-03-12,N,Chile,Propia con deuda,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
33281,1976-03-26,N,Irlanda,Residencia Arrendada,PERIODISTA,M,Casado,Universitario Completo,SIN SEPARACIÓN
19600,1956-08-05,N,Chile,Residencia Propia,NUTRICIONISTA,F,Casado,Sin Asignación,CON SEPARACIÓN
10156,1938-10-07,N,Chile, ,OTRA,F, ,Sin Asignación, 
19501,1959-09-27,N,Chile,Residencia Propia,SECRETARIA,F,Casado,Sin Asignación,SIN SEPARACIÓN
20365,1966-04-06,N,Chile, , ,M, ,Sin Asignación, 
19731,1959-06-13,N,Chile,Residencia Propia,MATRONA,F,Divorciado/Separado,Universitario Completo, 
11573,1956-07-18,N,Chile,Residencia Propia,ARQUITECTO,M,Casado,Universitario Completo,CON SEPARACIÓN
15676,1958-11-10,N,Chile,Residencia Propia,OTRA,F,Casado,Técnico,SIN SEPARACIÓN
24100,1952-12-06,N,Chile,Residencia Propia,INGENIERO CIVIL,M,Casado,Universitario Completo,CON SEPARACIÓN
24331,1957-06-26,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,F,Soltero,Universitario Completo, 
16126,1987-09-15,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
25094,1950-01-27,N,Chile,Residencia Familiar,OTRA,M,Casado,Universitario Completo,SIN SEPARACIÓN
28581,1936-06-04,N,España, ,OTRA,F,Soltero,Medio, 
24909,1954-01-09,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
11730,1986-07-17,N,Chile,Residencia Arrendada,INGENIERO CIVIL,M,Soltero,Universitario Completo, 
12002,1964-06-25,N,Chile,Residencia Familiar,OTRA,M,Casado,Sin Asignación,SIN SEPARACIÓN
21533,2017-01-10,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
29524,1953-03-15,N,Chile,Residencia Propia,INGENIERO FORESTAL,M,Casado,Universitario Completo,CON SEPARACIÓN
28149,1979-12-05,N,Chile,Residencia Familiar,OTRA,F,Soltero,Medio, 
11554,1966-12-09,N,Chile, ,INGENIERO COMERCIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
25862,1991-10-29,N,Chile,Residencia Familiar,PSICOLOGO,F,Soltero,Universitario Completo, 
7706,1988-08-27,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
23589,2000-08-30,N,Chile, ,OTRA,M,Soltero,Medio, 
16981,1979-11-02,N,Chile, ,OTRA,M,Casado,Sin Asignación, 
26026,1984-06-02,N,Chile,Residencia Propia,ARQUITECTO,F,Casado,Universitario Completo,CON SEPARACIÓN
12184,1990-10-26,N,Chile,Residencia Familiar,ABOGADO,M,Soltero,Universitario Completo, 
10137,1940-12-25,N,Chile,Residencia Propia,ARQUITECTO,M,Casado,Universitario Completo,SIN SEPARACIÓN
26470,1977-02-08,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
34593,1982-09-06,S,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
22127,1966-02-01,N,Chile,Residencia Familiar,ADMINISTRADOR DE EMPRESAS,M,Soltero,Técnico Universitario, 
17488,1982-08-29,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
17484,1967-08-16,N,Chile, ,ABOGADO,M,Casado,Universitario Completo, 
24060,1930-09-14,N,Chile, ,OTRA,F, ,Sin Asignación,-
5114,1998-08-02,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
29788,1961-06-01,N,Chile,Residencia Propia,INGENIERO,M,Casado,Universitario Completo,SIN SEPARACIÓN
31184,1974-12-03,S,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
23055,1993-11-06,S,Chile, ,INGENIERO CIVIL INFORMATICO,M,Soltero,Sin Asignación, 
36865,1969-06-19,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
13606,2001-02-26,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
27244,1996-06-08,N,Chile,Residencia Familiar,INGENIERO CIVIL INDUSTRIAL,M,Soltero,Universitario Completo, 
14604,1952-09-23,N,Chile,Residencia Propia,OTRA,M,Casado,Sin Asignación,SIN SEPARACIÓN
455,2003-09-12,N,Chile, ,OTRA,M,Soltero,Medio, 
13505,1997-12-02,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
5423,1951-03-12,N,Chile, ,OTRA,F, ,Sin Asignación, 
28653,1941-09-28,N,Chile, ,OTRA,F, ,Sin Asignación, 
10200,1936-04-19,N,Chile, ,OTRA,M, ,Sin Asignación, 
14582,1942-02-28,N,Chile, ,OTRA,F, ,Sin Asignación, 
526,1974-07-24,N,Chile, ,OTRA,M, ,Sin Asignación, 
33482,1949-12-13,N,Chile, ,OTRA,F, ,Sin Asignación, 
28683,1939-07-06,N,Chile, , ,F, ,Sin Asignación, 
10062,1938-07-30,N,Chile, ,OTRA,F, ,Sin Asignación, 
28124,1971-09-24,N,Chile,Residencia Propia,ABOGADO,F,Casado,Universitario Completo,SIN SEPARACIÓN
2208,1977-10-27,N,Chile,Residencia Familiar,INGENIERO CIVIL,F,Casado,Universitario Completo,SIN SEPARACIÓN
9924,1985-01-11,N,Chile,Residencia Propia,DISEÑADOR,M,Soltero,Universitario Completo, 
15885,1955-05-08,N,Chile, , ,M, ,Sin Asignación, 
21857,1997-06-19,N,Chile, , ,M, ,Sin Asignación, 
16216,2003-05-19,N,Chile, ,OTRA,F, ,Sin Asignación, 
24897,1959-02-03,N,Chile,Residencia Propia,INGENIERO CIVIL,M,Casado,Universitario Completo,CON SEPARACIÓN
16237,2012-10-14,N,Chile, ,OTRA,F, ,Sin Asignación, 
20656,1961-08-04,N,Chile,Residencia Propia,PROFESOR,F,Casado,Universitario Completo,SIN SEPARACIÓN
20096,1944-06-29,N,Chile,Residencia Propia,OTRA,F,Casado,Medio,CON SEPARACIÓN
30433,1963-02-12,N,Chile, , ,M,Soltero,Sin Asignación,-
34832,1956-10-28,N,Chile, ,OTRA,M, ,Sin Asignación, 
11662,1973-09-14,N,Chile, ,OTRA,F, ,Sin Asignación, 
2841,1955-05-14,N,Chile, , ,F,Casado,Sin Asignación,-
20635,1948-07-16,N,Chile,Residencia Familiar,INGENIERO CIVIL,M,Casado,Universitario Completo,CON SEPARACIÓN
35202,1956-11-08,N,Argentina,Residencia Propia,OTRA,M,Casado,Técnico,SIN SEPARACIÓN
7858,1992-03-12,N,Francia,Residencia Familiar,INGENIERO,F,Soltero,Universitario Completo, 
931,1964-01-29,N,Chile,Residencia Propia,INGENIERO AGROINDUSTRIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
12304,1936-09-10,N,Chile, ,OTRA,F,Casado,Sin Asignación, 
13350,1998-01-29,N,Chile, ,OTRA,M,Soltero,Medio, 
20698,1987-08-10,N,Chile,Residencia Familiar,INGENIERO AGRONOMO,M,Casado,Universitario Completo,SIN SEPARACIÓN
12265,1975-08-14,N,Chile, ,OTRA,F,Casado,Sin Asignación, 
7523,1992-04-14,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
20164,1942-04-06,N,Chile,Residencia Propia,QUIMICO FARMACEUTICO,M,Casado,Universitario Completo,SIN SEPARACIÓN
21663,1943-01-10,N,Chile, ,ADMINISTRADOR DE EMPRESAS,F,Soltero,Sin Asignación, 
7724,2005-09-07,N,Chile, ,TRADUCTOR DE IDIOMAS,M,Soltero,Sin Asignación, 
3630,1949-04-26,N,Chile,Residencia Propia,INGENIERO,M,Soltero,Sin Asignación, 
31445,1955-06-04,N,Chile, ,CONTADOR AUDITOR,M,Casado,Sin Asignación, 
4830,1972-12-09,N,Chile, ,OTRA,M,Soltero,Sin Asignación,-
32374,1968-10-31,N,Chile, ,OTRA,F,Soltero,Sin Asignación,-
18770,1973-07-18,S,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
36823,1996-09-17,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
4448,1987-09-27,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
6025,1962-02-10,N,Chile,Residencia Arrendada,TECNICO PROFESIONAL,M,Casado,Técnico,CON SEPARACIÓN
18188,1996-05-01,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,F,Soltero,Universitario Completo, 
13621,2002-07-09,N,Chile, ,INGENIERO,F,Soltero,Universitario Completo, 
20081,1942-08-29,N,Chile,Residencia Propia,OTRA,F,Casado,Sin Asignación,CON SEPARACIÓN
29168,1961-11-11,N,Chile,Residencia Propia,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
6114,1958-05-12,N,Chile,Residencia Propia,OTRA,F,Casado,Técnico,SIN SEPARACIÓN
27510,1991-09-19,N,Chile,Residencia Propia,INGENIERO AGRONOMO,M,Soltero,Universitario Completo, 
32951,1978-05-24,N,Chile, ,OTRA,M, ,Sin Asignación,-
33310,1923-12-25,N,Chile,Residencia Propia,OTRA,F,Casado,Sin Asignación,SIN SEPARACIÓN
1497,1965-03-05,N,Chile,Residencia Propia,OTRA,M,Casado,Sin Asignación,SIN SEPARACIÓN
33438,1951-09-03,N,Chile, ,OTRA,M, ,Sin Asignación, 
24481,1957-09-25,N,Chile, ,OTRA,M, ,Sin Asignación, 
1217,1957-03-30,N,Chile, ,OTRA,F, ,Sin Asignación, 
199,1969-02-02,N,Chile, ,OTRA,F, ,Sin Asignación, 
19621,1962-05-09,N,Chile,Residencia Propia,PUBLICISTA,F,Casado,Medio,CON SEPARACIÓN
6957,1989-07-20,N,Chile, , ,F, ,Sin Asignación, 
9492,1968-01-12,N,Chile, ,ARQUITECTO,F,Casado,Sin Asignación,CON SEPARACIÓN
34727,1970-03-22,N,Chile, ,OTRA,F, ,Sin Asignación, 
24751,1979-10-07,N,Chile,Residencia Propia,CONSTRUCTOR CIVIL,M,Casado,Universitario Completo,SIN SEPARACIÓN
6919,1985-01-02,N,Chile,Residencia Arrendada,MEDICO VETERINARIO,M,Soltero,Universitario Completo, 
25439,1984-11-28,N,Chile,Residencia Arrendada,ABOGADO,M,Soltero,Universitario Completo, 
11432,2006-11-10,N,Chile, ,OTRA,M, ,Sin Asignación, 
18756,1965-05-17,N,Chile,Residencia Propia,ADMINISTRADOR DE EMPRESAS,F,Casado,Técnico Universitario,SIN SEPARACIÓN
25914,1943-10-08,N,Chile, ,AGRICULTOR,M,Casado,Universitario Completo,SIN SEPARACIÓN
7389,1953-02-25,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
24521,1958-02-20,N,Chile,Residencia Propia,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
